System_ID,Name,Website_Breadcrumb,Inode_Breadcrumb,Image,Website_name,Brand,Color
593912c6a154df14890547d5,"""Kazo Blue Studded Statement Necklace""",Accessories > Jewellery > Necklace and Chains,Home > Fashion > Fashion Accessories > Jewellery > Necklace,"[""http://www.myntra.com/necklace-and-chains/kazo/kazo-blue-studded-statement-necklace/1926858/buy"", ""http://developer.myntra.com/style/1926858""]",www.myntra.com,kazo,blue
5983f514a41ed2aad0456332,"""Alina decor Brown & Gold-Toned Set of 5 Checked 16"" X 16"" Square Cushion Covers""",Home > Home Furnishing > Cushion Covers,Home > Home & Decor > Decor > Cushions & Throws > Cushion Covers,"[""http://www.myntra.com/cushion-covers/alina-decor/alina-decor-brown--gold-toned-set-of-5-checked-16-x-16-square-cushion-covers/1994564/buy"", ""http://developer.myntra.com/style/1994564""]",www.myntra.com,alina,brown
5a56cd1350380ea8b54251b6,"""YK Marvel Boys Blue & Black Printed T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/yk-marvel/yk-marvel-boys-blue--black-printed-t-shirt/2274056/buy"", ""http://developer.myntra.com/style/2274056""]",www.myntra.com,yk marvel,blue
5997d8a63ffd0046fe38873b,"""Biba Women Navy Self-Design Anarkali Kurta with Churidar & Dupatta""",Apparel > Apparel Set > Kurta Sets,Home > Fashion > Apparel > Ethnic Wear > Salwar Suit > Salwar Kameez,"[""http://www.myntra.com/kurta-sets/biba/biba-women-navy-self-design-anarkali-kurta-with-churidar--dupatta/2007896/buy"", ""http://developer.myntra.com/style/2007896""]",www.myntra.com,biba,blue
5a31264685431a09f33af541,"""Ginger by Lifestyle Women Orange Solid Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/ginger-by-lifestyle/ginger-by-lifestyle-women-orange-solid-top/2233774/buy"", ""http://developer.myntra.com/style/2233774""]",www.myntra.com,ginger by lifestyle,orange
5a055a8e731d7427ffcb16f9,"""DressBerry Women Lime Green & White Striped Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/dressberry/dressberry-women-lime-green--white-striped-top/1805796/buy"", ""http://developer.myntra.com/style/1805796""]",www.myntra.com,dressberry,green
5b194e1232ea1558cdde65c8,"""Roadster Men Blue Regular Fit Checked Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/roadster/roadster-men-blue-regular-fit-checked-casual-shirt/5497725/buy"", ""http://developer.myntra.com/style/5497725""]",www.myntra.com,roadster,blue
5a76438214ed08ceb74d3ec5,"""Blackberrys Men Black Sharp Fit Solid Formal Trousers""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/blackberrys/blackberrys-men-black-sharp-fit-solid-formal-trousers/2397885/buy"", ""http://developer.myntra.com/style/2397885""]",www.myntra.com,blackberrys,black
5a1b47a250c7991d8e95c6bc,"""Adidas Originals Men Black ZX FLUX Sneakers""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Fashion Sneakers & Plimsolls,"[""http://www.myntra.com/casual-shoes/adidas-originals/adidas-originals-men-black-zx-flux-sneakers/1989360/buy"", ""http://developer.myntra.com/style/1989360""]",www.myntra.com,adidas,black
5b1bdb9032ea1558cdde8406,"""Nautica Men Navy Blue & Red Colourblocked Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/nautica/nautica-men-navy-blue--red-colourblocked-polo-collar-t-shirt/6637836/buy"", ""http://developer.myntra.com/style/6637836""]",www.myntra.com,nautica,blue
56209efcd25509ac4ebeba26,"""Soludos Women Mint Green Canvas Espadrilles""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Flats,"[""http://www.myntra.com/casual-shoes/soludos/soludos-women-mint-green-canvas-espadrilles/1014895/buy"", ""http://developer.myntra.com/style/1014895"", ""http://www.myntra.com/shoes-hamper/soludos/non-returnable-soludos-women-mint-green-canvas-espadrilles/1014895/buy"", ""http://www.myntra.com/flash-sale-shoes/soludos/non-returnable-soludos-women-mint-green-canvas-espadrilles/1014895/buy""]",www.myntra.com,soludos,green
5afd6521e8e665785f42f348,"""SeeSee Unisex Mineral Body Butter""",Personal Care > Bath and Body > Body Lotion,Home > Beauty & Care > Beauty > Bath & Body > Body Lotion & Creams,"[""http://www.myntra.com/body-lotion/seesee/seesee-unisex-mineral-body-butter/4609317/buy"", ""http://developer.myntra.com/style/4609317""]",www.myntra.com,seesee,
5a450451a9592f22ce68491a,"""Renka Orange Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/renka/renka-orange-top/1229624/buy"", ""http://developer.myntra.com/style/1229624""]",www.myntra.com,renka,orange
5ab501d3c407756c0102bf76,"""San Frissco Men Brown Brogues""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Oxford & Derby,"[""http://www.myntra.com/casual-shoes/san-frissco/san-frissco-men-brown-brogues/2474740/buy"", ""http://developer.myntra.com/style/2474740""]",www.myntra.com,san frissco,brown
5b07a161d9c5e9abb6720f77,"""FOREVER 21 Black Printed Playsuit""",Apparel > Dress > Jumpsuit,Home > Fashion > Apparel > Dress > Rompers & Jumpsuits,"[""http://www.myntra.com/jumpsuit/forever-21/forever-21-black-printed-playsuit/5525298/buy"", ""http://developer.myntra.com/style/5525298""]",www.myntra.com,forever21,black
5a3ce5e7d9877c30c8c93ee8,"""Puma Men Yellow AFC Fan Printed T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/puma/puma-men-yellow-afc-fan-printed-t-shirt/2317009/buy"", ""http://developer.myntra.com/style/2317009""]",www.myntra.com,puma,yellow
58340f9dd90b632829cb8b5e,"""Soie Black Sheath Dress with Embroidered Detail""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/soie/soie-black-sheath-dress-with-embroidered-detail/1631927/buy"", ""http://developer.myntra.com/style/1631927""]",www.myntra.com,soie,black
59e7c670fd70d9125872c600,"""Tossido Green & Black Woven Design Tie""",Accessories > Ties > Ties,Home > Fashion > Fashion Accessories > Ties,"[""http://www.myntra.com/ties/tossido/tossido-green--black-woven-design-tie/2165797/buy"", ""http://developer.myntra.com/style/2165797""]",www.myntra.com,tossido,green
5a95821adef213e3973e616d,"""True Blue Men Black & Maroon Self-Design Single-Breasted Formal Blazer""",Apparel > Topwear > Blazers,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"[""http://www.myntra.com/blazers/true-blue/true-blue-men-black--maroon-self-design-single-breasted-formal-blazer/2412735/buy"", ""http://developer.myntra.com/style/2412735""]",www.myntra.com,true blue,black
5a3ee18fd9877c30c8c9befd,"""next Men Grey Skinny Fit Formal Trousers""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/next/next-men-grey-skinny-fit-checked-formal-trousers/2341659/buy"", ""http://developer.myntra.com/style/2341659"", ""http://www.myntra.com/trousers/next/next-men-grey-skinny-fit-formal-trousers/2341659/buy""]",www.myntra.com,next,grey
572a69cb7473277ebae6a342,"""Teakwood Leathers Unisex Brown Genuine Leather Messenger Bag""",Accessories > Bags > Messenger Bag,Home > Fashion > Fashion Accessories > Bags > Crossbody Bags > Messenger Bags,"[""http://www.myntra.com/messenger-bag/teakwood-leathers/teakwood-leathers-unisex-brown-genuine-leather-messenger-bag/1210148/buy"", ""http://developer.myntra.com/style/1210148""]",www.myntra.com,teakwood leathers,brown
5aab62267a6e183a8cf31329,"""Lehja White & Black Polycotton Printed Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/lehja/lehja-white--black-polycotton-printed-saree/3855905/buy"", ""http://developer.myntra.com/style/3855905""]",www.myntra.com,lehja,white
55b766558d7cf97a6244ecd2,"""Enamor F023 Soft Cup Medium Coverage Fashion T-Shirt Bra""",Apparel > Innerwear > Bra,Home > Fashion > Lingerie > Bra,"[""http://www.myntra.com/bra/enamor/enamor-dailies-black-medium-coverage-bra-f023/868997/buy"", ""http://developer.myntra.com/style/868997"", ""http://www.myntra.com/bra/enamor/enamor-f023-soft-cup-medium-coverage-fashion-t-shirt-bra/868997/buy""]",www.myntra.com,enamor,black
5b23f3a83c1ba6f629fdd7f7,"""next Girls Pink Smocked A-Line Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/next/next-girls-pink-smocked-a-line-top/6602508/buy"", ""http://developer.myntra.com/style/6602508""]",www.myntra.com,next,pink
5acdaf8b59d6316ce7a30b2d,"""MgNg by STYLE STORMING Women Black Striped A-Line Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/mgng-by-style-storming/mgng-by-style-storming-women-black-striped-a-line-dress/4449078/buy"", ""http://developer.myntra.com/style/4449078""]",www.myntra.com,mgng by style storming,black
580f35747a29176d518fe47c,"""Mufti Navy Pencil Fit Chino Trousers""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/mufti/mufti-navy-pencil-fit-chino-trousers/1435282/buy"", ""http://developer.myntra.com/style/1435282""]",www.myntra.com,mufti,blue
5a1f7127287df5c117c7c379,"""Splash Men Black Striped Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/splash/splash-men-black-striped-polo-collar-t-shirt/2217374/buy"", ""http://developer.myntra.com/style/2217374""]",www.myntra.com,splash,black
5a1ba89650c7991d8e95cef8,"""DERBY JEANS COMMUNITY Men Grey Slim Fit Striped Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/derby-jeans-community/derby-jeans-community-men-grey-slim-fit-striped-casual-shirt/2256401/buy"", ""http://developer.myntra.com/style/2256401""]",www.myntra.com,derby,grey
5af6c7df2e0b3766fdc5ed6f,"""ONLY Women Blue Solid Bardot Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/only/only-women-blue-solid-bardot-top/4606942/buy"", ""http://developer.myntra.com/style/4606942""]",www.myntra.com,only,blue
59eb6192042cad64e93c9d4f,"""Wenger Men Navy Blue Chronograph Analogue Watch 01.0643.110""",Accessories > Watches > Watches,Home > Fashion > Fashion Accessories > Watches,"[""http://www.myntra.com/watches/wenger/wenger-men-navy-blue-chronograph-analogue-watch-010643110/2090071/buy"", ""http://developer.myntra.com/style/2090071""]",www.myntra.com,wenger,blue
5b145bd00ad6b0051deb24f8,"""Peppermint Girls Peach-Coloured Solid Fit and Flare Dress""",Apparel > Dress > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/peppermint/peppermint-girls-peach-coloured-solid-fit-and-flare-dress/5835605/buy"", ""http://developer.myntra.com/style/5835605""]",www.myntra.com,peppermint,pink
5a55ce0150380ea8b54248e1,"""Cars Boys Multicoloured Printed Round Neck T-Shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/cars/cars-boys-multicoloured-printed-round-neck-t-shirt/2382067/buy"", ""http://developer.myntra.com/style/2382067""]",www.myntra.com,cars,multicolor
59b95601e9f5819b42f25254,"""Saree mall Red Embroidered Poly Georgette Saree""",Apparel > Saree > Sarees,Home > Fashion > Apparel > Ethnic Wear > Sari,"[""http://www.myntra.com/sarees/saree-mall/saree-mall-red-embroidered-poly-georgette-saree/2108282/buy"", ""http://developer.myntra.com/style/2108282""]",www.myntra.com,saree mall,red
5899fd77a462b4b4fef145bb,"""MARC Men Set of 5 Above Ankle-Length Socks""",Accessories > Socks > Socks,Home > Fashion > Fashion Accessories > Socks,"[""http://www.myntra.com/socks/marc/marc-men-set-of-5-above-ankle-length-socks/1746968/buy"", ""http://developer.myntra.com/style/1746968""]",www.myntra.com,marc,grey
592fc27ed041e4942152147d,"""Aeropostale Women Red Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/aeropostale/aeropostale-women-red-printed-round-neck-t-shirt/1886011/buy"", ""http://developer.myntra.com/style/1886011""]",www.myntra.com,aeropostale,red
5a3dca0fd9877c30c8c99ddf,"""SWAROVSKI Hearty Pierced Earrings""",Accessories > Jewellery > Earrings,Home > Fashion > Fashion Accessories > Jewellery > Earrings,"[""http://www.myntra.com/earrings/swarovski/swarovski-hearty-pierced-earrings/2110609/buy"", ""http://developer.myntra.com/style/2110609""]",www.myntra.com,swarovski,violet
5a72dd7fa19324b2146d64b4,"""RDSTR Olive Green MotoGP Washed Printed Henley T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/roadster/rdstr-olive-green-motogp-washed-printed-henley-t-shirt/1221651/buy"", ""http://developer.myntra.com/style/1221651""]",www.myntra.com,roadster,green
5b1c51e255b6c60b401b5769,"""next Girls White Self Design Cardigan""",Apparel > Topwear > Sweaters,Home > Fashion > Apparel > Topwear > Cardigans,"[""http://www.myntra.com/sweaters/next/next-girls-white-self-design-cardigan/5425344/buy"", ""http://developer.myntra.com/style/5425344""]",www.myntra.com,next,white
5895c46bc1e32dde00f398a8,"""WROGN Men Navy Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/wrogn/wrogn-men-navy-printed-round-neck-t-shirt/1729516/buy"", ""http://developer.myntra.com/style/1729516""]",www.myntra.com,wrogn,blue
5a68db5119e35748145799cb,"""WYO Men Red Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/wyo/wyo-men-red-printed-round-neck-t-shirt/2385119/buy"", ""http://developer.myntra.com/style/2385119""]",www.myntra.com,wyo,red
5a9fe177db39a9839e01b909,"""Puma Unisex Black Printed Campus Portable Messenger Bag""",Accessories > Bags > Messenger Bag,Home > Fashion > Fashion Accessories > Bags > Crossbody Bags > Messenger Bags,"[""http://www.myntra.com/messenger-bag/puma/puma-unisex-black-printed-campus-portable-messenger-bag/2445165/buy"", ""http://developer.myntra.com/style/2445165""]",www.myntra.com,puma,black
5a0974b1aa2d70e66590a7a7,"""Baby League Girls Wine-Coloured Solid Trousers""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/baby-league/baby-league-girls-wine-coloured-solid-trousers/2186595/buy"", ""http://developer.myntra.com/style/2186595""]",www.myntra.com,baby league,red
5a54b5e43d72343205254394,"""Van Heusen Men Grey Nehru Jacket""",Apparel > Topwear > Nehru Jackets,Home > Fashion > Apparel > Topwear > Blazers and Coats > Jackets,"[""http://www.myntra.com/waistcoat/van-heusen/van-heusen-men-grey-woollen-waistcoat/2348841/buy"", ""http://developer.myntra.com/style/2348841"", ""http://www.myntra.com/nehru-jackets/van-heusen/van-heusen-men-grey-nehru-jacket/2348841/buy""]",www.myntra.com,van heusen,grey
5b1b1d8d32ea1558cdde7707,"""Kurti's by Menka Women Pink Embroidered Straight Kurta""",Apparel > Topwear > Kurtas,Home > Fashion > Apparel > Ethnic Wear > Kurtas and Kurtis,"[""http://www.myntra.com/kurtas/kurtis-by-menka/kurtis-by-menka-women-pink-embroidered-straight-kurta/6606051/buy"", ""http://developer.myntra.com/style/6606051""]",www.myntra.com,menka,pink
5ab4fb3cc407756c0102bc7f,"""CHISEL Men Black Solid Leather Two Fold Wallet""",Accessories > Wallets > Wallets,Home > Fashion > Fashion Accessories > Wallets,"[""http://www.myntra.com/wallets/chisel/chisel-men-black-solid-leather-two-fold-wallet/4097869/buy"", ""http://developer.myntra.com/style/4097869""]",www.myntra.com,chisel,black
5b068b0ad9c5e9abb67209a6,"""Toniq Kids Set of 4 Multicoloured Hair Clips""",Accessories > Accessories > Hair Accessory,Home > Beauty & Care > Beauty > Hair Care > Hair Styling > Other Hair Styling,"[""http://www.myntra.com/hair-accessory/toniq-kids/toniq-kids-set-of-4-multicoloured-hair-clips/4444481/buy"", ""http://developer.myntra.com/style/4444481""]",www.myntra.com,toniq kids,
5a3d7e65d9877c30c8c988c5,"""Calgari Women Peach-Coloured Solid Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/calgari/calgari-women-peach-coloured-solid-top/2297449/buy"", ""http://developer.myntra.com/style/2297449""]",www.myntra.com,calgari,pink
5a0ec1cd1f5a1b484ce0ce29,"""Converse Women Black Solid T-shirt Dress""",Apparel > Topwear > Dresses,Home > Fashion > Apparel > Dress > Dresses,"[""http://www.myntra.com/dresses/converse/converse-women-black-solid-t-shirt-dress/2025125/buy"", ""http://developer.myntra.com/style/2025125""]",www.myntra.com,converse,black
5b02cc2c9da2acb1118ac5f9,"""Allen Solly Men Blue & White Striped Polo Collar T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Polos,"[""http://www.myntra.com/tshirts/allen-solly/allen-solly-men-blue--white-striped-polo-collar-t-shirt/5614936/buy"", ""http://developer.myntra.com/style/5614936""]",www.myntra.com,allen solly,blue
5b0960fababfde5a202d4bc6,"""Veet Hair Removal Cream - Normal Skin 100 g""",Personal Care > Bath and Body > Body Wax and Essentials,Home > Beauty & Care > Beauty > Bath & Body > Hair Removal,"[""http://www.myntra.com/body-wax-and-essentials/veet/veet-hair-removal-cream---normal-skin-100-g/2212863/buy"", ""http://developer.myntra.com/style/2212863""]",www.myntra.com,veet,
5a682fa719e35748145791fe,"""DressBerry Women White Solid Peplum Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/dressberry/dressberry-women-white-solid-peplum-top/2186135/buy"", ""http://developer.myntra.com/style/2186135""]",www.myntra.com,dressberry,white
5880a2454b6278b70e568359,"""Mast & Harbour Black Clutch with Sling Strap & Wrist Loop""",Accessories > Bags > Clutches,Home > Fashion > Fashion Accessories > Bags > Clutches and Purses,"[""http://www.myntra.com/clutches/mast--harbour/mast--harbour-black-clutch-with-sling-strap--wrist-loop/1628657/buy"", ""http://developer.myntra.com/style/1628657""]",www.myntra.com,mast & harbour,black
5a75dfd914ed08ceb74d39aa,"""Louis Philippe Grey Checked Slim Ultra Fit Formal Blazer""",Apparel > Topwear > Blazers,Home > Fashion > Apparel > Topwear > Blazers and Coats > Blazer,"[""http://www.myntra.com/blazers/louis-philippe/louis-philippe-grey-checked-ultra-fit-formal-blazer/2422884/buy"", ""http://developer.myntra.com/style/2422884"", ""http://www.myntra.com/blazers/louis-philippe/louis-philippe-grey-checked-slim-ultra-fit-formal-blazer/2422884/buy""]",www.myntra.com,louis philippe,grey
5b18d52732ea1558cdde5efa,"""Tiny Girl Girls Peach-Coloured Printed Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/tiny-girl/tiny-girl-girls-peach-coloured-printed-round-neck-t-shirt/4323004/buy"", ""http://developer.myntra.com/style/4323004""]",www.myntra.com,tiny girl,pink
5ae6bb1b64993b0eae8aba27,"""United Colors of Benetton Men Beige Linen Slim Fit Solid Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/united-colors-of-benetton/united-colors-of-benetton-men-beige-linen-slim-fit-solid-casual-shirt/2488065/buy"", ""http://developer.myntra.com/style/2488065""]",www.myntra.com,united colors of benetton,beige/sand/tan
5a9162b81a3714e284e98945,"""Teesort Men Pack of 2 T-shirts""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/teesort/teesort-men-pack-of-2-t-shirts/2501899/buy"", ""http://developer.myntra.com/style/2501899""]",www.myntra.com,teesort,blue
5a81accfb5263da1988b790e,"""Deal Jeans Women Blue Skinny Fit Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/deal-jeans/deal-jeans-women-blue-skinny-fit-jeans/1591603/buy"", ""http://developer.myntra.com/style/1591603""]",www.myntra.com,deal jeans,blue
5813606feb7fa50e865de139,"""British Club Men Black Regular Fit Printed Casual Shirt""",Apparel > Topwear > Shirts,Home > Fashion > Apparel > Topwear > Shirts,"[""http://www.myntra.com/shirts/british-club/british-club-men-black-regular-fit-printed-casual-shirt/1576673/buy"", ""http://developer.myntra.com/style/1576673""]",www.myntra.com,british club,black
585ccf9b6ce286115eb8dce0,"""ALCOTT Men Charcoal Colour Blocked Round Neck T-Shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/alcott/alcott-men-charcoal-colour-blocked-round-neck-t-shirt/1612169/buy"", ""http://developer.myntra.com/style/1612169""]",www.myntra.com,alcott,grey
5a0ec2d91f5a1b484ce0ce5a,"""FiTZ Men Blue Colourblocked V-Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/fitz/fitz-men-blue-colourblocked-v-neck-t-shirt/2246800/buy"", ""http://developer.myntra.com/style/2246800""]",www.myntra.com,fitz,blue
57ff84d068da2c570ee90ea4,"""Marc Loire Women Tan Brown Solid Wedges""",Footwear > Shoes > Heels,Home > Fashion > Footwear > Pump & Heels,"[""http://www.myntra.com/heels/marc-loire/marc-loire-women-tan-brown-solid-wedges/1570045/buy"", ""http://developer.myntra.com/style/1570045""]",www.myntra.com,marc loire,beige/sand/tan
5a055df6731d7427ffcb1aa9,"""Leo Sansini Women Red Solid Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/leo-sansini/leo-sansini-women-red-solid-top/2178369/buy"", ""http://developer.myntra.com/style/2178369""]",www.myntra.com,leo sansini,red
57ffb590177d36813bd73385,"""CUTECUMBER Girls Navy Solid Regular Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/cutecumber/cutecumber-girls-navy-solid-regular-top/1479188/buy"", ""http://developer.myntra.com/style/1479188""]",www.myntra.com,cutecumber,blue
5a97df2f6c15b55cef9379df,"""Timberland Men Olive Green Solid Leather Mid-Top Flat Boots""",Footwear > Shoes > Casual Shoes,Home > Fashion > Footwear > Boots & Booties,"[""http://www.myntra.com/casual-shoes/timberland/timberland-men-olive-green-solid-leather-mid-top-flat-boots/2475454/buy"", ""http://developer.myntra.com/style/2475454""]",www.myntra.com,timberland,green
59978c523ffd0046fe3883d0,"""ToniQ Pink Beaded Hairband""",Accessories > Accessories > Hair Accessory,Home > Beauty & Care > Beauty > Hair Care > Hair Styling > Other Hair Styling,"[""http://www.myntra.com/hair-accessory/toniq/toniq-pink-beaded-hairband/2002514/buy"", ""http://developer.myntra.com/style/2002514""]",www.myntra.com,toniq,
5a9d42aaf27691c68fcff260,"""Killer Men Navy Blue Slim Fit Solid Chinos""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/killer/killer-men-navy-blue-slim-fit-solid-chinos/2479845/buy"", ""http://developer.myntra.com/style/2479845""]",www.myntra.com,killer,blue
5aacef7cfbcdad9abd0f2d20,"""OVS Women Grey Slim Fit Solid Cargos""",Apparel > Bottomwear > Trousers,Home > Fashion > Apparel > Bottomwear > Trousers and Pants,"[""http://www.myntra.com/trousers/ovs/ovs-women-grey-slim-fit-solid-cargos/2958645/buy"", ""http://developer.myntra.com/style/2958645""]",www.myntra.com,ovs,grey
5aff638de8e665785f4314f1,"""QUIERO Women Multicoloured Checked Blouson Top""",Apparel > Topwear > Tops,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tops,"[""http://www.myntra.com/tops/quiero/quiero-women-multicoloured-checked-blouson-top/5965254/buy"", ""http://developer.myntra.com/style/5965254""]",www.myntra.com,quiero,multicolor
5b1857a23dde6d04a302df97,"""Make Up For Life Metallic Liquid Lipstick Pink-02""",Personal Care > Lips > Lipstick,Home > Beauty & Care > Beauty > Make Up > Lips > Lipstick,"[""http://www.myntra.com/lipstick/make-up-for-life/make-up-for-life-metallic-liquid-lipstick-pink-02/6602890/buy"", ""http://developer.myntra.com/style/6602890""]",www.myntra.com,make up for life,orange
5abfb5e4bb71702347fd9a51,"""Ayesha Off-White & Silver-Toned Jewellery Set""",Accessories > Jewellery > Jewellery Set,Home > Fashion > Fashion Accessories > Jewellery > Jewellery Set,"[""http://www.myntra.com/jewellery-set/ayesha/ayesha-off-white--silver-toned-jewellery-set/2504248/buy"", ""http://developer.myntra.com/style/2504248""]",www.myntra.com,ayesha,white
5a9a35c9c1c91fb85906ce2d,"""Breakbounce Men White Solid Round Neck T-shirt""",Apparel > Topwear > Tshirts,Home > Fashion > Apparel > Topwear > Tshirts and Tops > Tshirts,"[""http://www.myntra.com/tshirts/breakbounce/breakbounce-men-white-solid-round-neck-t-shirt/2530079/buy"", ""http://developer.myntra.com/style/2530079""]",www.myntra.com,breakbounce,white
59b39e076c09f1b137e14d75,"""yelloe Brown Solid Handheld Bag""",Accessories > Bags > Handbags,Home > Fashion > Fashion Accessories > Bags > Handbags,"[""http://www.myntra.com/handbags/yelloe/yelloe-brown-solid-handheld-bag/2082025/buy"", ""http://developer.myntra.com/style/2082025""]",www.myntra.com,yelloe,brown
5aaf9404fbcdad9abd0f43ec,"""Sweet Dreams Navy Blue Pyjamas MP-140118CO""",Apparel > Bottomwear > Pyjamas,Home > Fashion > Lingerie > Loungewear and Nightwear,"[""http://www.myntra.com/pyjamas/sweet-dreams/sweet-dreams-navy-blue-pyjamas-mp-140118co/2465350/buy"", ""http://developer.myntra.com/style/2465350""]",www.myntra.com,sweet dreams,blue
5969b7d5b343e76c326f4403,"""ether Women Black Skinny Fit Low-Rise Clean Look Jeans""",Apparel > Bottomwear > Jeans,Home > Fashion > Apparel > Bottomwear > Jeans,"[""http://www.myntra.com/jeans/ether/ether-women-black-skinny-fit-low-rise-clean-look-jeans/1802098/buy"", ""http://developer.myntra.com/style/1802098""]",www.myntra.com,ether,black
5a2336b7fef47364eff67070,"""United Colors of Benetton Men Navy Blue Solid Hooded Sweatshirt""",Apparel > Topwear > Sweatshirts,Home > Fashion > Apparel > Topwear > Sweatshirts,"[""http://www.myntra.com/sweatshirts/united-colors-of-benetton/united-colors-of-benetton-men-navy-blue-solid-hooded-sweatshirt/2265428/buy"", ""http://developer.myntra.com/style/2265428""]",www.myntra.com,united colors of benetton,blue
